,ID,Name,Frequency [MHz],Bandwidth [kHz]/Baud,Status,Description,Source,Orbit
9356,60914,STARLINK-11248,None,None,Active,None,Space-Track,LEO
9357,60728,STARLINK-11249,None,None,Active,None,Space-Track,LEO
9358,60910,STARLINK-11250,None,None,Active,None,Space-Track,LEO
9359,60930,STARLINK-11251,None,None,Active,None,Space-Track,LEO
9360,61051,STARLINK-11252,None,None,Active,None,Space-Track,LEO
9361,60935,STARLINK-11253,None,None,Active,None,Space-Track,LEO
9362,60731,STARLINK-11254,None,None,Active,None,Space-Track,LEO
9363,60730,STARLINK-11255,None,None,Active,None,Space-Track,LEO
9364,60904,STARLINK-11256,None,None,Active,None,Space-Track,LEO
9365,61201,STARLINK-11257,None,None,Active,None,Space-Track,LEO
9366,62598,STARLINK-11258,None,None,Active,None,Space-Track,LEO
9367,60721,STARLINK-11259,None,None,Active,None,Space-Track,LEO
9368,60997,STARLINK-11260,None,None,Active,None,Space-Track,LEO
9369,60724,STARLINK-11261,None,None,Active,None,Space-Track,LEO
9370,62009,STARLINK-11262,None,None,Active,None,Space-Track,LEO
9371,60725,STARLINK-11263,None,None,Active,None,Space-Track,LEO
9372,60906,STARLINK-11264,None,None,Active,None,Space-Track,LEO
9373,60909,STARLINK-11265,None,None,Active,None,Space-Track,LEO
9374,60732,STARLINK-11266,None,None,Active,None,Space-Track,LEO
9375,60994,STARLINK-11267,None,None,Active,None,Space-Track,LEO
9376,61055,STARLINK-11268,None,None,Active,None,Space-Track,LEO
9377,60995,STARLINK-11269,None,None,Active,None,Space-Track,LEO
9378,60999,STARLINK-11270,None,None,Active,None,Space-Track,LEO
9379,60915,STARLINK-11271,None,None,Active,None,Space-Track,LEO
9380,60723,STARLINK-11272,None,None,Active,None,Space-Track,LEO
9381,60913,STARLINK-11273,None,None,Active,None,Space-Track,LEO
9382,61001,STARLINK-11274,None,None,Active,None,Space-Track,LEO
9383,61579,STARLINK-11275,None,None,Active,None,Space-Track,LEO
9384,61244,STARLINK-11276,None,None,Active,None,Space-Track,LEO
9385,61205,STARLINK-11277,None,None,Active,None,Space-Track,LEO
9386,61206,STARLINK-11279,None,None,Active,None,Space-Track,LEO
9387,61245,STARLINK-11280,None,None,Active,None,Space-Track,LEO
9388,60996,STARLINK-11281,None,None,Active,None,Space-Track,LEO
9389,60992,STARLINK-11282,None,None,Active,None,Space-Track,LEO
9390,60993,STARLINK-11283,None,None,Active,None,Space-Track,LEO
9391,61052,STARLINK-11284,None,None,Active,None,Space-Track,LEO
9392,61578,STARLINK-11285,None,None,Active,None,Space-Track,LEO
9393,61050,STARLINK-11286,None,None,Active,None,Space-Track,LEO
9394,60998,STARLINK-11287,None,None,Active,None,Space-Track,LEO
9395,61002,STARLINK-11288,None,None,Active,None,Space-Track,LEO
9396,60991,STARLINK-11289,None,None,Active,None,Space-Track,LEO
9397,61000,STARLINK-11290,None,None,Active,None,Space-Track,LEO
9398,61208,STARLINK-11291,None,None,Active,None,Space-Track,LEO
9399,61203,STARLINK-11292,None,None,Active,None,Space-Track,LEO
9400,61249,STARLINK-11293,None,None,Active,None,Space-Track,LEO
9401,61054,STARLINK-11294,None,None,Active,None,Space-Track,LEO
9402,61536,STARLINK-11295,None,None,Active,None,Space-Track,LEO
9403,61699,STARLINK-11296,None,None,Active,None,Space-Track,LEO
9404,61060,STARLINK-11297,None,None,Active,None,Space-Track,LEO
9405,61211,STARLINK-11298,None,None,Active,None,Space-Track,LEO
9406,61058,STARLINK-11299,None,None,Active,None,Space-Track,LEO
9407,61243,STARLINK-11300,None,None,Active,None,Space-Track,LEO
9408,61885,STARLINK-11301,None,None,Active,None,Space-Track,LEO
9409,61204,STARLINK-11302,None,None,Active,None,Space-Track,LEO
9410,62096,STARLINK-11303,None,None,Active,None,Space-Track,LEO
9411,61209,STARLINK-11304,None,None,Active,None,Space-Track,LEO
9412,61247,STARLINK-11305,None,None,Active,None,Space-Track,LEO
9413,61254,STARLINK-11306,None,None,Active,None,Space-Track,LEO
9414,61210,STARLINK-11307,None,None,Active,None,Space-Track,LEO
9415,61246,STARLINK-11308,None,None,Active,None,Space-Track,LEO
9416,61202,STARLINK-11309,None,None,Active,None,Space-Track,LEO
9417,45047,STARLINK-1131,None,None,Active,None,Space-Track,LEO
9418,61212,STARLINK-11310,None,None,Active,None,Space-Track,LEO
9419,61253,STARLINK-11311,None,None,Active,None,Space-Track,LEO
9420,61689,STARLINK-11312,None,None,Active,None,Space-Track,LEO
9421,61255,STARLINK-11313,None,None,Active,None,Space-Track,LEO
9422,61878,STARLINK-11314,None,None,Active,None,Space-Track,LEO
9423,61692,STARLINK-11315,None,None,Active,None,Space-Track,LEO
9424,61875,STARLINK-11316,None,None,Active,None,Space-Track,LEO
9425,61248,STARLINK-11317,None,None,Active,None,Space-Track,LEO
9426,61252,STARLINK-11318,None,None,Active,None,Space-Track,LEO
9427,61251,STARLINK-11319,None,None,Active,None,Space-Track,LEO
9428,45044,STARLINK-1132,None,None,Active,None,Space-Track,LEO
9429,61942,STARLINK-11320,None,None,Active,None,Space-Track,LEO
9430,61877,STARLINK-11321,None,None,Active,None,Space-Track,LEO
9431,61542,STARLINK-11322,None,None,Active,None,Space-Track,LEO
9432,61533,STARLINK-11323,None,None,Active,None,Space-Track,LEO
9433,61879,STARLINK-11324,None,None,Active,None,Space-Track,LEO
9434,61538,STARLINK-11325,None,None,Active,None,Space-Track,LEO
9435,62010,STARLINK-11326,None,None,Active,None,Space-Track,LEO
9436,61695,STARLINK-11327,None,None,Active,None,Space-Track,LEO
9437,61880,STARLINK-11328,None,None,Active,None,Space-Track,LEO
9438,61881,STARLINK-11329,None,None,Active,None,Space-Track,LEO
9439,45064,STARLINK-1133,None,None,Active,None,Space-Track,LEO
9440,62011,STARLINK-11330,None,None,Active,None,Space-Track,LEO
9441,61537,STARLINK-11331,None,None,Active,None,Space-Track,LEO
9442,61539,STARLINK-11332,None,None,Active,None,Space-Track,LEO
9443,62273,STARLINK-11333,None,None,Active,None,Space-Track,LEO
9444,61250,STARLINK-11334,None,None,Active,None,Space-Track,LEO
9445,61687,STARLINK-11335,None,None,Active,None,Space-Track,LEO
9446,61698,STARLINK-11336,None,None,Active,None,Space-Track,LEO
9447,61940,STARLINK-11337,None,None,Active,None,Space-Track,LEO
9448,61534,STARLINK-11338,None,None,Active,None,Space-Track,LEO
9449,61691,STARLINK-11339,None,None,Active,None,Space-Track,LEO
9450,45048,STARLINK-1134,None,None,Active,None,Space-Track,LEO
9451,61690,STARLINK-11340,None,None,Active,None,Space-Track,LEO
9452,61696,STARLINK-11341,None,None,Active,None,Space-Track,LEO
9453,61580,STARLINK-11342,None,None,Active,None,Space-Track,LEO
9454,62017,STARLINK-11343,None,None,Active,None,Space-Track,LEO
9455,61688,STARLINK-11344,None,None,Active,None,Space-Track,LEO
9456,62093,STARLINK-11345,None,None,Active,None,Space-Track,LEO
9457,61697,STARLINK-11346,None,None,Active,None,Space-Track,LEO
9458,63054,STARLINK-11347,None,None,Active,None,Space-Track,LEO
9459,61694,STARLINK-11348,None,None,Active,None,Space-Track,LEO
9460,61544,STARLINK-11349,None,None,Active,None,Space-Track,LEO
9461,61540,STARLINK-11350,None,None,Active,None,Space-Track,LEO
9462,61886,STARLINK-11351,None,None,Active,None,Space-Track,LEO
9463,62880,STARLINK-11352,None,None,Active,None,Space-Track,LEO
9464,61941,STARLINK-11353,None,None,Active,None,Space-Track,LEO
9465,61532,STARLINK-11354,None,None,Active,None,Space-Track,LEO
9466,62415,STARLINK-11355,None,None,Active,None,Space-Track,LEO
9467,61574,STARLINK-11356,None,None,Active,None,Space-Track,LEO
9468,61541,STARLINK-11357,None,None,Active,None,Space-Track,LEO
9469,62558,STARLINK-11358,None,None,Active,None,Space-Track,LEO
9470,61884,STARLINK-11359,None,None,Active,None,Space-Track,LEO
9471,61586,STARLINK-11360,None,None,Active,None,Space-Track,LEO
9472,61585,STARLINK-11361,None,None,Active,None,Space-Track,LEO
9473,61535,STARLINK-11362,None,None,Active,None,Space-Track,LEO
9474,62012,STARLINK-11363,None,None,Active,None,Space-Track,LEO
9475,61543,STARLINK-11364,None,None,Active,None,Space-Track,LEO
9476,62886,STARLINK-11365,None,None,Active,None,Space-Track,LEO
9477,61693,STARLINK-11366,None,None,Active,None,Space-Track,LEO
9478,62097,STARLINK-11367,None,None,Active,None,Space-Track,LEO
9479,61583,STARLINK-11368,None,None,Active,None,Space-Track,LEO
9480,62095,STARLINK-11369,None,None,Active,None,Space-Track,LEO
9481,61584,STARLINK-11370,None,None,Active,None,Space-Track,LEO
9482,62879,STARLINK-11371,None,None,Active,None,Space-Track,LEO
9483,61576,STARLINK-11372,None,None,Active,None,Space-Track,LEO
9484,61582,STARLINK-11373,None,None,Active,None,Space-Track,LEO
9485,61581,STARLINK-11374,None,None,Active,None,Space-Track,LEO
9486,61577,STARLINK-11375,None,None,Active,None,Space-Track,LEO
9487,61575,STARLINK-11376,None,None,Active,None,Space-Track,LEO
9488,62013,STARLINK-11377,None,None,Active,None,Space-Track,LEO
9489,62020,STARLINK-11378,None,None,Active,None,Space-Track,LEO
9490,62089,STARLINK-11379,None,None,Active,None,Space-Track,LEO
9491,62099,STARLINK-11380,None,None,Active,None,Space-Track,LEO
9492,62094,STARLINK-11381,None,None,Active,None,Space-Track,LEO
9493,62881,STARLINK-11382,None,None,Active,None,Space-Track,LEO
9494,61883,STARLINK-11383,None,None,Active,None,Space-Track,LEO
9495,62088,STARLINK-11384,None,None,Active,None,Space-Track,LEO
9496,62014,STARLINK-11385,None,None,Active,None,Space-Track,LEO
9497,62098,STARLINK-11386,None,None,Active,None,Space-Track,LEO
9498,62090,STARLINK-11387,None,None,Active,None,Space-Track,LEO
9499,62092,STARLINK-11388,None,None,Active,None,Space-Track,LEO
9500,62091,STARLINK-11389,None,None,Active,None,Space-Track,LEO
9501,61947,STARLINK-11390,None,None,Active,None,Space-Track,LEO
9502,62889,STARLINK-11391,None,None,Active,None,Space-Track,LEO
9503,63056,STARLINK-11392,None,None,Active,None,Space-Track,LEO
9504,62016,STARLINK-11393,None,None,Active,None,Space-Track,LEO
9505,62218,STARLINK-11394,None,None,Active,None,Space-Track,LEO
9506,61951,STARLINK-11395,None,None,Active,None,Space-Track,LEO
9507,62015,STARLINK-11396,None,None,Active,None,Space-Track,LEO
9508,62590,STARLINK-11397,None,None,Active,None,Space-Track,LEO
9509,61882,STARLINK-11398,None,None,Active,None,Space-Track,LEO
9510,63063,STARLINK-11399,None,None,Active,None,Space-Track,LEO
9511,63017,STARLINK-11400,None,None,Active,None,Space-Track,LEO
9512,61876,STARLINK-11401,None,None,Active,None,Space-Track,LEO
9513,61874,STARLINK-11402,None,None,Active,None,Space-Track,LEO
9514,63060,STARLINK-11403,None,None,Active,None,Space-Track,LEO
9515,62019,STARLINK-11404,None,None,Active,None,Space-Track,LEO
9516,63008,STARLINK-11405,None,None,Active,None,Space-Track,LEO
9517,63057,STARLINK-11406,None,None,Active,None,Space-Track,LEO
9518,61939,STARLINK-11407,None,None,Active,None,Space-Track,LEO
9519,63064,STARLINK-11408,None,None,Active,None,Space-Track,LEO
9520,63061,STARLINK-11409,None,None,Active,None,Space-Track,LEO
9521,61946,STARLINK-11410,None,None,Active,None,Space-Track,LEO
9522,62018,STARLINK-11411,None,None,Active,None,Space-Track,LEO
9523,63062,STARLINK-11412,None,None,Active,None,Space-Track,LEO
9524,62593,STARLINK-11413,None,None,Active,None,Space-Track,LEO
9525,61948,STARLINK-11414,None,None,Active,None,Space-Track,LEO
9526,62592,STARLINK-11415,None,None,Active,None,Space-Track,LEO
9527,62594,STARLINK-11416,None,None,Active,None,Space-Track,LEO
9528,62983,STARLINK-11417,None,None,Active,None,Space-Track,LEO
9529,63058,STARLINK-11418,None,None,Active,None,Space-Track,LEO
9530,62883,STARLINK-11419,None,None,Active,None,Space-Track,LEO
9531,45093,STARLINK-1142,None,None,Active,None,Space-Track,LEO
9532,62591,STARLINK-11420,None,None,Active,None,Space-Track,LEO
9533,61945,STARLINK-11421,None,None,Active,None,Space-Track,LEO
9534,61944,STARLINK-11422,None,None,Active,None,Space-Track,LEO
9535,61950,STARLINK-11423,None,None,Active,None,Space-Track,LEO
9536,61949,STARLINK-11424,None,None,Active,None,Space-Track,LEO
9537,61943,STARLINK-11425,None,None,Active,None,Space-Track,LEO
9538,62058,STARLINK-11426,None,None,Active,None,Space-Track,LEO
9539,62063,STARLINK-11427,None,None,Active,None,Space-Track,LEO
9540,62417,STARLINK-11428,None,None,Active,None,Space-Track,LEO
9541,62061,STARLINK-11429,None,None,Active,None,Space-Track,LEO
9542,45179,STARLINK-1143,None,None,Active,None,Space-Track,LEO
9543,62916,STARLINK-11430,None,None,Active,None,Space-Track,LEO
9544,62890,STARLINK-11431,None,None,Active,None,Space-Track,LEO
9545,62882,STARLINK-11432,None,None,Active,None,Space-Track,LEO
9546,62008,STARLINK-11433,None,None,Active,None,Space-Track,LEO
9547,62420,STARLINK-11434,None,None,Active,None,Space-Track,LEO
9548,62891,STARLINK-11435,None,None,Active,None,Space-Track,LEO
9549,62887,STARLINK-11436,None,None,Active,None,Space-Track,LEO
9550,62884,STARLINK-11437,None,None,Active,None,Space-Track,LEO
9551,62888,STARLINK-11438,None,None,Active,None,Space-Track,LEO
9552,62419,STARLINK-11439,None,None,Active,None,Space-Track,LEO
9553,44933,STARLINK-1144,None,None,Active,None,Space-Track,LEO
9554,62513,STARLINK-11440,None,None,Active,None,Space-Track,LEO
9555,62413,STARLINK-11441,None,None,Active,None,Space-Track,LEO
9556,62885,STARLINK-11442,None,None,Active,None,Space-Track,LEO
9557,62512,STARLINK-11443,None,None,Active,None,Space-Track,LEO
9558,62409,STARLINK-11444,None,None,Active,None,Space-Track,LEO
9559,62414,STARLINK-11445,None,None,Active,None,Space-Track,LEO
9560,62416,STARLINK-11446,None,None,Active,None,Space-Track,LEO
9561,62418,STARLINK-11447,None,None,Active,None,Space-Track,LEO
9562,63005,STARLINK-11448,None,None,Active,None,Space-Track,LEO
9563,63012,STARLINK-11449,None,None,Active,None,Space-Track,LEO
9564,62518,STARLINK-11450,None,None,Active,None,Space-Track,LEO
9565,62561,STARLINK-11451,None,None,Active,None,Space-Track,LEO
9566,62511,STARLINK-11452,None,None,Active,None,Space-Track,LEO
9567,62411,STARLINK-11453,None,None,Active,None,Space-Track,LEO
9568,62059,STARLINK-11454,None,None,Active,None,Space-Track,LEO
9569,62463,STARLINK-11455,None,None,Active,None,Space-Track,LEO
9570,62064,STARLINK-11456,None,None,Active,None,Space-Track,LEO
9571,62919,STARLINK-11457,None,None,Active,None,Space-Track,LEO
9572,62982,STARLINK-11458,None,None,Active,None,Space-Track,LEO
9573,62464,STARLINK-11459,None,None,Active,None,Space-Track,LEO
9574,45094,STARLINK-1146,None,None,Active,None,Space-Track,LEO
9575,62069,STARLINK-11460,None,None,Active,None,Space-Track,LEO
9576,62421,STARLINK-11461,None,None,Active,None,Space-Track,LEO
9577,62412,STARLINK-11462,None,None,Active,None,Space-Track,LEO
9578,62066,STARLINK-11463,None,None,Active,None,Space-Track,LEO
9579,62473,STARLINK-11464,None,None,Active,None,Space-Track,LEO
9580,62057,STARLINK-11465,None,None,Active,None,Space-Track,LEO
9581,62220,STARLINK-11466,None,None,Active,None,Space-Track,LEO
9582,62068,STARLINK-11467,None,None,Active,None,Space-Track,LEO
9583,62221,STARLINK-11468,None,None,Active,None,Space-Track,LEO
9584,62227,STARLINK-11469,None,None,Active,None,Space-Track,LEO
9585,45095,STARLINK-1147,None,None,Active,None,Space-Track,LEO
9586,62062,STARLINK-11470,None,None,Active,None,Space-Track,LEO
9587,62225,STARLINK-11471,None,None,Active,None,Space-Track,LEO
9588,62067,STARLINK-11472,None,None,Active,None,Space-Track,LEO
9589,62060,STARLINK-11473,None,None,Active,None,Space-Track,LEO
9590,62065,STARLINK-11474,None,None,Active,None,Space-Track,LEO
9591,62226,STARLINK-11475,None,None,Active,None,Space-Track,LEO
